address,latitude,longitude
"서울 도봉구 노해로67길14, 4층 (창동 8, 한국마사회)",37.65228704,127.04938016
"서울 도봉구 도봉로지하 486-1, 101호 (창동 703-4, 쌍문역)",37.6486205,127.03503514
"서울 도봉구 덕릉로349, 일반상가 104호 (창1동 373, 주공4단지)",37.64554133,127.04863893
"서울 도봉구 덕릉로66길53, 101호(창4동 38-5, 주공17단지상가)",37.64404701,127.05217072
"서울 도봉구 도봉로180길53, 1층 (도봉동 81-1)",37.68252282,127.04902844
"서울 도봉구 방학로203, 102호 (방학동 272, 신동아상가)",37.66177748,127.02977585
"서울 도봉구 도봉로136가길4, 101호,102호 (창동 750-2)",37.6588363,127.0414311
"서울 도봉구 도봉로150다길28, 105호 (방학동 717-2, 방학지음재힐스)",37.66738712,127.04476696
"서울 도봉구 방학로104, 1층 (방학동 689-23, 법성빌딩)",37.66306527,127.040708
"서울 도봉구 도봉로552, 1층 (창동 303)",37.65407385,127.03860243
"서울 도봉구 마들로664, 1층 (도봉동 636-12, 킴스타워)",37.66941024,127.04647532
"서울 도봉구 도봉로169나길38, 101,102호 (도봉동 597-19)",37.67798085,127.04336146
"서울 도봉구 도봉로642, 1층 (창동 746)",37.66162039,127.04252871
"서울 도봉구 방학로33, 1층 코너 (방학동 724-30)",37.66213767,127.04855183
"서울 도봉구 시루봉로302, 1층 (도봉동 619)",37.67113585,127.04259917
"서울 도봉구 마들로724, 상가동 137,139호 (도봉동 657, 도봉한양수자인)",37.67436811,127.04786289
"서울 도봉구 도봉로154길23, 1층 (도봉동 623-131)",37.67132062,127.04538534
"서울 도봉구 도봉로135길24, 1층(쌍문2동 713-45)",37.65903519,127.03929782
"서울 도봉구 도봉로170길30, 1층 (도봉동 89-140)",37.68006545,127.04709853
"서울 도봉구 노해로149, 1층 (쌍문동 378)",37.64814227,127.02617969
"서울 도봉구 도봉로180길6-25, 동아에코빌A 상가동 106호 (도봉동 654)",37.68218644,127.04642518
"서울 도봉구 노해로49길69-4, 1층 상가 좌측 (쌍문동 137-52)",37.65238216,127.03226662
"서울 도봉구 노해로61길4, 1층 (창동 700-72, 리솜하우스)",37.65168743,127.0376586
"서울 도봉구 마들로859-19, 상가동 1층 (106,107,108호) (도봉동 30-1)",37.68551201,127.04875218
"서울 도봉구 도봉로177가길10, 1층 (도봉동 581-5)",37.68168094,127.04408486
서울 도봉구 시루봉로15길33(방학2동 612-9),37.66841788,127.03194509
"서울 도봉구 마들로624, 상가동 103호 (방학동 720-1, 대상타운현대아파트)",37.66510884,127.04827588
"서울 도봉구 도당로133, 1층 (방학동 657-12)",37.66747463,127.04111598
"서울 도봉구 방학로2길40, 1층 (방학동 682-20)",37.66472557,127.041004
"서울 도봉구 시루봉로15길59, 1층 (방학동 608-14)",37.66911344,127.03106324
